index,filename,latency_s,num_detections,warmup
404,000000045596.jpg,0.025638762999960818,7,False
405,000000045728.jpg,0.02502540900013628,0,False
406,000000046031.jpg,0.025954301000183477,9,False
407,000000046048.jpg,0.02518268700009685,2,False
408,000000046252.jpg,0.025086187999932008,5,False
409,000000046378.jpg,0.02489985399984107,3,False
410,000000046463.jpg,0.024238943999989715,0,False
411,000000046497.jpg,0.024437759000193182,4,False
412,000000046804.jpg,0.025275039999996807,1,False
413,000000046872.jpg,0.024756871999898067,3,False
414,000000047010.jpg,0.025424965999945925,2,False
415,000000047112.jpg,0.02660215499986407,9,False
416,000000047121.jpg,0.025296799999978248,2,False
417,000000047571.jpg,0.02639133899992885,3,False
418,000000047585.jpg,0.025677948999828004,7,False
419,000000047740.jpg,0.024958983000033186,6,False
420,000000047769.jpg,0.023980795000170474,4,False
421,000000047801.jpg,0.026402377000067645,3,False
422,000000047819.jpg,0.02426661099980265,3,False
423,000000047828.jpg,0.02443598199988628,2,False
424,000000048153.jpg,0.023464515999876312,1,False
425,000000048396.jpg,0.025820596999892587,8,False
426,000000048504.jpg,0.025542392000033942,3,False
427,000000048555.jpg,0.02434624099987559,2,False
428,000000048564.jpg,0.025330485000040426,1,False
429,000000048924.jpg,0.024647704999779307,2,False
430,000000049060.jpg,0.02564078199998221,2,False
431,000000049091.jpg,0.024518760000091788,0,False
432,000000049259.jpg,0.024909389999947962,2,False
433,000000049269.jpg,0.025268224999990707,2,False
434,000000049759.jpg,0.025904115999992428,13,False
435,000000049761.jpg,0.025249206999887974,2,False
436,000000049810.jpg,0.024560444999906395,2,False
437,000000050006.jpg,0.02497352000000319,0,False
438,000000050145.jpg,0.02468048299988368,7,False
439,000000050149.jpg,0.02440555599991967,7,False
440,000000050165.jpg,0.024950853000063944,1,False
441,000000050326.jpg,0.024278407000110747,2,False
442,000000050331.jpg,0.025775949000035325,3,False
443,000000050380.jpg,0.025654243999952087,4,False
444,000000050638.jpg,0.02420401800009131,1,False
445,000000050679.jpg,0.026239913999916098,10,False
446,000000050811.jpg,0.026791451999997662,9,False
447,000000050828.jpg,0.025071095000157584,5,False
448,000000050844.jpg,0.02384014699987347,2,False
449,000000050896.jpg,0.026025523999805955,5,False
450,000000050943.jpg,0.02388681299999007,2,False
451,000000051008.jpg,0.025433021999788252,2,False
452,000000051309.jpg,0.02406690699990577,4,False
453,000000051314.jpg,0.02566461500009609,2,False
454,000000051326.jpg,0.024736650000022564,3,False
455,000000051598.jpg,0.024872390999917116,1,False
456,000000051610.jpg,0.025186114000007365,3,False
457,000000051712.jpg,0.02464701899998545,3,False
458,000000051738.jpg,0.024680483000111053,2,False
459,000000051938.jpg,0.026007153999898946,5,False
460,000000051961.jpg,0.024967334999928426,0,False
461,000000051976.jpg,0.025206928999978118,2,False
462,000000052007.jpg,0.025374354999939897,6,False
463,000000052017.jpg,0.02475081600005069,1,False
464,000000052412.jpg,0.024541223000142054,0,False
465,000000052413.jpg,0.024654093999970428,3,False
466,000000052462.jpg,0.025205854999967414,2,False
467,000000052507.jpg,0.02497229900018283,2,False
468,000000052565.jpg,0.02521900200008531,1,False
469,000000052591.jpg,0.024774482999873726,2,False
470,000000052891.jpg,0.02508700199996383,1,False
471,000000052996.jpg,0.025376966000067114,9,False
472,000000053505.jpg,0.02587178299995685,8,False
473,000000053529.jpg,0.024406481999903917,3,False
474,000000053624.jpg,0.025626206999959322,4,False
475,000000053626.jpg,0.025828577999845947,6,False
